"id";"Libellé";"Catégorie";"Marque";"Prix d'achat HT";"Fournisseur";"Ref. fournisseur";"Prix de vente";"Taxe";"Code-barres";"Type de déclinaison";"Prix soldé";"Emplacement";"Référence externe";"Compte comptable";"points +";"points -";"Affichable";"En ligne";"Image";"Stock";"Catégorie";"Poids";"Libellé court"
"305";"CADRES A4";"Artisanat";"N/A";"0.00000";"Seesing Feng Shui";"";"20.00000";"0.20000";"2430000003059";"";"0.00000";"";"Montbel";"";"0";"0";"1";"0";"";"";"Artisanat";"0.00";"CADRES A4"
"306";"PEINTURE";"Artisanat";"N/A";"0.00000";"Seesing Feng Shui";"";"30.00000";"0.20000";"2430000003066";"";"0.00000";"";"Montbel";"";"0";"0";"1";"0";"";"";"Artisanat";"0.00";"PEINTURE"
"307";"ART EN BOIS LONG";"Artisanat";"N/A";"0.00000";"Seesing Feng Shui";"";"30.00000";"0.20000";"2430000003073";"";"0.00000";"";"Montbel";"";"0";"0";"1";"0";"";"";"Artisanat";"0.00";"ART EN BOIS LONG"
"308";"ART EN BOIS CRISTAL";"Artisanat";"N/A";"0.00000";"Seesing Feng Shui";"";"25.00000";"0.20000";"2430000003080";"";"0.00000";"";"Montbel";"";"0";"0";"1";"0";"";"";"Artisanat";"0.00";"ART EN BOIS CRISTAL"
"309";"CARTES POSTALE";"Artisanat";"N/A";"0.00000";"Seesing Feng Shui";"";"2.00000";"0.20000";"2430000003097";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Artisanat";"0.00";"CARTES POSTALE"
"311";"PAIN BLÉS ANCIENS 800G";"Pain & Viennoiseries";"N/A";"4.50000";"Miam";"";"5.00000";"0.05500";"2430000003110";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Pain & Viennoiseries";"0.00";""
"312";"PAIN BLÉS ANCIENS & GRAINES 800G";"Pain & Viennoiseries";"N/A";"6.32000";"Miam";"";"7.00000";"0.05500";"2430000003127";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Pain & Viennoiseries";"0.00";""
"313";"PAIN SEIGLE 800G";"Pain & Viennoiseries";"N/A";"4.50000";"Miam";"";"5.00000";"0.05500";"2430000003134";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Pain & Viennoiseries";"0.00";""
"314";"JEUNES OIGNONS (BOTTE)";"Fruits et legumes";"N/A";"1.90000";"La Peyrouse";"";"2.60000";"0.05500";"2430000003141";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"316";"PATATES";"Fruits et legumes";"N/A";"0.00300";"Le Goulet";"";"0.00380";"0.05500";"2430000003165";"";"0.00380";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"317";"NAVETS";"Fruits et legumes";"N/A";"0.00227";"La Peyrouse";"";"0.00264";"0.05500";"2430000003172";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"318";"MÂCHE ";"Fruits et legumes";"N/A";"0.00948";"La Peyrouse";"";"0.01100";"0.05500";"2430000003189";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"321";"SHIITAKE MYCIDOUC";"Fruits et legumes";"N/A";"0.01524";"Mycidouc";"";"0.01600";"0.05500";"2430000003219";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"322";"PLEUROTES MYCIDOUC ";"Fruits et legumes";"N/A";"0.01238";"Mycidouc";"";"0.01300";"0.05500";"2430000003226";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"323";"POMMES";"Fruits et legumes";"N/A";"0.00164";"La Galante (pommes)";"";"0.00215";"0.05500";"2430000003233";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"324";"BANANE REP DOM EQUITABLE CAT II";"Fruits et legumes";"N/A";"0.00163";"Relais Vert";"";"0.00224";"0.05500";"2430000003240";"";"0.00189";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"325";"AVOCAT HASS PLATEAU CAT II";"Fruits et legumes";"N/A";"0.00525";"Relais Vert";"";"0.00683";"0.05500";"2430000003257";"";"0.06064";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"326";"POIRE WILLIAM VERTE";"Fruits et legumes";"N/A";"0.00249";"Relais Vert";"";"0.00342";"0.05500";"2430000003264";"";"0.00289";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"327";"CITRON ITALIE CAT II";"Fruits et legumes";"N/A";"0.00370";"Relais Vert";"";"0.00438";"0.05500";"2430000003271";"";"0.00370";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"328";"SALADE BATAVIA BLONDE X12 CAT II";"Fruits et legumes";"N/A";"1.11000";"La Peyrouse";"";"1.53000";"0.05500";"2430000003288";"";"1.29000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"332";"BROCOLI 6KG CAT II";"Fruits et legumes";"N/A";"0.00425";"Relais Vert";"";"0.00480";"0.05500";"2430000003325";"";"0.00406";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"334";"AIL FRAIS";"Fruits et legumes";"N/A";"0.00875";"Relais Vert";"";"0.01200";"0.05500";"2430000003349";"";"0.01020";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"335";"PAIN PETIT ÉPEAUTRE 800G";"Pain & Viennoiseries";"N/A";"6.32000";"Miam";"";"7.00000";"0.05500";"2430000003356";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Pain & Viennoiseries";"0.00";""
"336";"FOCACCIA";"Pain & Viennoiseries";"N/A";"1.80000";"Miam";"";"2.00000";"0.05500";"2430000003363";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Pain & Viennoiseries";"0.00";""
"337";"PAIN CAMPAGNE 400G";"Pain & Viennoiseries";"N/A";"2.70000";"Miam";"";"3.00000";"0.05500";"2430000003370";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Pain & Viennoiseries";"0.00";""
"338";"CAFE GRAIN 100\% ARABICA DOUX (250G) BIODYSSEE";"Epicerie sec";"N/A";"3.59000";"Relais Vert";"";"4.92369";"0.05500";"3770015013117";"";"4.16620";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"250.00";"CAFE GRAIN 100% DOUX"
"339";"CAFE MOULU 100% ARABICA MEDIUM (500G) BIODYSSEE";"Epicerie sec";"N/A";"9.16000";"Relais Vert";"";"12.56000";"0.05500";"3770015013131";"";"10.63000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"CAFE MOULU 100% MEDIUM"
"341";"CAFE SOLUBLE PUR ARABICA (100G) TERRA ETICA";"Epicerie sec";"N/A";"7.19000";"Relais Vert";"";"9.86109";"0.05500";"3483981001902";"";"8.34400";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"100.00";"CAFE SOLUBLE PUR"
"342";"SARDINES MARINEES AU CITRON (135G) PHARE D'ECKMUHL";"Epicerie sec";"N/A";"3.11000";"Relais Vert";"";"4.26537";"0.05500";"3263670007985";"";"3.60916";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"135.00";"SARDINES MARINEES AU CITRON"
"343";"MADELEINES AMANDE (180G) CELIANE";"Epicerie sec";"N/A";"3.53000";"Relais Vert";"";"4.84140";"0.05500";"3700566453063";"";"4.09657";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"180.00";"MADELEINES AMANDE"
"344";"FUSILLIS 100\% SARRASIN (250G) LAZZARETTI";"Epicerie sec";"N/A";"2.58000";"Relais Vert";"";"3.53847";"0.05500";"3267460020703";"";"2.99409";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"250.00";"FUSILLIS 100% SARRASIN"
"345";"EPEAUTRE DU NORD DECORTIQUE ITALIE (500G) MARKAL";"Epicerie sec";"N/A";"1.79000";"Relais Vert";"";"2.45499";"0.05500";"3329482311204";"";"2.07730";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"EPEAUTRE DU NORD DECORTIQUE"
"346";"DENTIFRICE BLANCHEUR MENTHE ";"Hygiene";"N/A";"2.36000";"Relais Vert";"";"3.24000";"0.20000";"3700376703013";"";"2.74000";"";"";"";"0";"0";"1";"0";"";"";"Hygiene";"0.00";"DENTIFRICE BLANCHEUR MENTHE "
"347";"HARICOTS BLANCS (400G - PNE 240G) BIO POUR TOUS";"Epicerie sec";"N/A";"0.94000";"Relais Vert";"";"1.28921";"0.05500";"3760295171539";"";"1.09087";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"400.00";"HARICOTS BLANCS"
"349";"GEL ALOE VERA (250ML) ECOLOE";"Hygiene";"N/A";"5.12000";"Relais Vert";"";"7.03000";"0.20000";"3464660006043";"";"5.94000";"";"";"";"0";"0";"1";"0";"";"";"Hygiene";"250.00";"GEL ALOE VERA"
"350";"TABLETTE CHOCOLAT NOIR 100\% SANS SUCRE PEROU (80G) SAVEURS ET NATURE";"Epicerie sec";"N/A";"3.29000";"Relais Vert";"";"4.51224";"0.05500";"3760077182258";"";"3.81805";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"80.00";"CHOCOLAT NOIR 100% SANS SUCRE"
"351";"LAIT DE VACHE ENTIER STERILISE BOUTEILLE REEMPLOYABLE (1L) NATUR'AVENIR";"Epicerie sec";"N/A";"2.21000";"Relais Vert";"";"3.02855";"0.05500";"3520836140246";"";"2.56262";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"1000.00";"LAIT DE VACHE ENTIER STERILISE"
"352";"PAPIER TOILETTE 3 PLIS 4 ROULEAUX =12 ROULEAUX (X4) GRAZIE";"Hygiene";"N/A";"2.90000";"Relais Vert";"";"4.52400";"0.20000";"8005892346191";"";"3.82800";"";"";"";"0";"0";"1";"0";"";"";"Hygiene";"0.00";"PAPIER TOILETTE 4 ROULEAUX"
"353";"LESSIVE LIQUIDE FRAICHEUR (3L) BULLE VERTE";"Hygiene";"N/A";"10.67000";"Relais Vert";"";"14.63000";"0.20000";"3700147205333";"";"12.38000";"";"";"";"0";"0";"1";"0";"";"";"Hygiene";"0.00";"LESSIVE LIQUIDE FRAICHEUR"
"354";"SAUCE TOMATE PROVENCALE (340G) CHAMPLAT";"Epicerie sec";"N/A";"2.64000";"Relais Vert";"";"3.62076";"0.05500";"3493831020342";"";"3.06372";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"340.00";"SAUCE TOMATE PROVENCALE"
"355";"YAOURT DE CHEVRE ENTIER NATURE (4X125G) GABORIT";"Epicerie frais";"N/A";"3.12000";"Relais Vert";"";"4.27908";"0.05500";"3438860001863";"";"3.62076";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"500.00";"YAOURT DE CHEVRE NATURE"
"356";"AVOCAT HASS PETITS";"Fruits et legumes";"N/A";"0.00469";"Relais Vert";"";"0.00643";"0.05500";"2430000003561";"";"0.00544";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"359";"POIREAU CAT II";"Fruits et legumes";"N/A";"0.00290";"Relais Vert";"";"0.00377";"0.05500";"2430000003592";"";"0.00319";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"361";"GINGEMBRE / PEROU CAT II";"Fruits et legumes";"N/A";"0.00629";"Relais Vert";"";"0.00863";"0.05500";"2430000003615";"";"0.00730";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"363";"CAFE MOULU 100% ARABICA DOUX (250G) BIODYSSEE";"Epicerie sec";"N/A";"5.00000";"Relais Vert";"";"6.85000";"0.05500";"3770015013087";"";"5.80000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"250.00";"CAFE MOULU 100%  DOUX"
"365";"BLETTES";"Fruits et legumes";"N/A";"0.00364";"Inconnu";"";"0.00420";"0.05500";"2430000003653";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"366";"PERSIL";"Fruits et legumes";"N/A";"1.00000";"La Peyrouse";"";"1.20000";"0.05500";"2430000003660";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"368";"PAIN BLÉS ANCIENS DEMI";"Pain & Viennoiseries";"N/A";"2.17000";"Miam";"";"2.50000";"0.05500";"2430000003684";"";"0.00000";"";"Montbel";"";"0";"0";"1";"0";"";"";"Pain & Viennoiseries";"0.00";""
"369";"PAIN PETIT ÉPEAUTRE DEMI";"Pain & Viennoiseries";"N/A";"3.04000";"Miam";"";"3.50000";"0.05500";"2430000003691";"";"0.00000";"";"Montbel";"";"0";"0";"1";"0";"";"";"Pain & Viennoiseries";"0.00";""
"370";"PAIN SEIGLE DEMI";"Pain & Viennoiseries";"N/A";"2.17000";"Miam";"";"2.50000";"0.05500";"2430000003707";"";"0.00000";"";"Montbel";"";"0";"0";"1";"0";"";"";"Pain & Viennoiseries";"0.00";""
"371";"ORANGES BIOESPUNIA";"Fruits et legumes";"N/A";"0.00240";"Bioespunia";"";"0.00303";"0.05500";"2430000003714";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"372";"HUILE OLIVE BIOESPUNA 5L";"Epicerie sec";"N/A";"55.80000";"Inconnu";"bioespuna";"70.64000";"0.05500";"2430000003721";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"5000.00";"HUILE OLIVE BIOESPUNA"
"373";"PAMPLEMOUSSE BIOESPUNA";"Fruits et legumes";"N/A";"0.00240";"Bioespunia";"bioespuna";"0.00303";"0.05500";"2430000003738";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"374";"LIVRE MES MATINÉES AYURVÉDIQUES";"Artisanat";"N/A";"19.20000";"Inconnu";"";"24.00000";"0.00000";"2430000003745";"";"0.00000";"";"Chalabre";"";"0";"0";"1";"0";"";"";"Artisanat";"0.00";"MES MATINÉES AYURVÉDIQUES"
"376";"MACÉRAT HUILEUX CHANVRE 30ML";"Hygiene";"N/A";"24.64000";"La foret enchanvree";"";"27.00000";"0.05500";"2430000003769";"";"0.00000";"";"Lesparou";"";"0";"0";"1";"0";"";"";"Hygiene";"30.00";"MACÉRAT HUILEUX CHANVRE"
"382";"TABLETTE CHOCOLAT NOIR 99 % DE PANAMA (80G) VIVANI";"Epicerie sec";"N/A";"2.57000";"Relais Vert";"";"3.48235";"0.05500";"4044889002904";"";"2.96835";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"80.00";"CHOCOLAT NOIR 99 %"
"384";"TABLETTE CHOCOLAT NOIR 74% FLEUR DE SEL (100G) BELLEDONNE";"Epicerie sec";"N/A";"3.08000";"Relais Vert";"";"4.17340";"0.05500";"3700531202818";"";"3.55740";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"100.00";"CHOCOLAT NOIR 74% FLEUR DE SEL"
"385";"FETA GRECO PDO 100% BREBIS (180G) OMA";"Epicerie frais";"N/A";"3.06000";"Relais Vert";"";"4.14630";"0.05500";"4026913162297";"";"3.53430";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"180.00";"FETA GRECO 100% BREBIS"
"386";"VANILLE GOUSSE POUDRE (10G) COOK ARCADIE";"Epicerie sec";"N/A";"8.47000";"Relais Vert";"";"11.47685";"0.05500";"3417960037088";"";"9.78285";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"10.00";"VANILLE GOUSSE POUDRE"
"387";"COEURS DE PALMIER (400G - PNE 220G) WAINI RIVER";"Epicerie sec";"N/A";"3.41000";"Relais Vert";"";"4.62055";"0.05500";"9501006000021";"";"3.93855";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"400.00";"COEURS DE PALMIER"
"388";"SAUCE SOJA VERITABLE TAMARI BOUTEILLE REEMPLOYABLE (1L) AUTOUR DU RIZ";"Epicerie sec";"N/A";"9.67000";"Relais Vert";"";"13.10285";"0.05500";"3760275575630";"";"11.16885";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"1000.00";"SAUCE SOJA TAMARI"
"389";"PUREE DE SESAME TAHIN (750G) DAMIANO";"Epicerie sec";"N/A";"10.37000";"Relais Vert";"";"14.05135";"0.05500";"8002352406648";"";"11.97735";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"750.00";"PUREE DE SESAME TAHIN"
"390";"DESSERT SOJA CHOCOLAT EQUITABLE UHT (530G) SOJADE";"Epicerie sec";"N/A";"2.08000";"Relais Vert";"";"2.81840";"0.05500";"3273220187340";"";"2.40240";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"530.00";"DESSERT SOJA CHOCOLAT"
"391";"SOJA NATURE (400G) SOJADE";"Epicerie frais";"N/A";"1.59000";"Relais Vert";"";"2.18000";"0.05500";"3273220181027";"";"1.84000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"400.00";"SOJA NATURE"
"394";"SUCRE DE BETTERAVE";"VRAC";"N/A";"2.08000";"Keramis";"";"0.00285";"0.05500";"2430000003943";"";"0.00241";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"SUCRE DE BETTERAVE"
"396";"AMANDES";"VRAC";"N/A";"8.29000";"Keramis";"";"0.01137";"0.05500";"2430000003967";"";"0.00962";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"AMANDES"
"397";"POLENTA MAIS";"VRAC";"N/A";"1.44000";"Keramis";"";"0.00197";"0.05500";"2430000003974";"";"0.00167";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"POLENTA MAIS"
"398";"SUCRE DE CANNE EXTRA CLAIR BIO ";"VRAC";"N/A";"1.69000";"Keramis";"";"0.00232";"0.05500";"2430000003981";"";"0.00196";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"SUCRE DE CANNE EXTRA CLAIR BIO "
"399";"GRAINES DE COURGE";"VRAC";"N/A";"7.95000";"Keramis";"";"0.01090";"0.05500";"2430000003998";"";"0.00923";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"GRAINES DE COURGE"
"400";"RIZ BASMATI BLANC";"VRAC";"N/A";"0.00326";"Keramis";"";"0.00378";"0.05500";"2430000004001";"";"0.00447";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"RIZ BASMATI BLANC"
"401";"COUSCOUS";"VRAC";"N/A";"1.88000";"Keramis";"";"0.00258";"0.05500";"2430000004018";"";"0.00218";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"COUSCOUS"
"404";"NOISETTES TOASTEES PELEES";"VRAC";"N/A";"0.01589";"Keramis";"";"0.02190";"0.05500";"2430000004049";"";"0.01844";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"NOISETTES TOASTEES PELEES"
"405";"DATTES";"VRAC";"N/A";"4.61000";"Keramis";"";"0.00632";"0.05500";"2430000004056";"";"0.00535";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"DATTES"
"406";"RIZ LONG BLANC CAMARGUE";"VRAC";"N/A";"3.51000";"Keramis";"";"0.00481";"0.05500";"2430000004063";"";"0.00407";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"RIZ LONG BLANC CAMARGUE"
"407";"RIZ LONG DEMI COMPLET CAMARGUE";"VRAC";"N/A";"2.96000";"Keramis";"";"0.00406";"0.05500";"2430000004070";"";"0.00344";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"RIZ LONG DEMI COMPLET CAMARGUE"
"408";"CHOCOLAT AU LAIT 39 \%";"VRAC";"N/A";"14.31000";"Keramis";"";"0.01963";"0.05500";"2430000004087";"";"0.01661";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"CHOCOLAT AU LAIT 39%"
"409";"CHOCOLAT NOIR PALETS 70% ";"VRAC";"N/A";"17.86000";"Keramis";"";"0.02449";"0.05500";"2430000004094";"";"0.02072";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"CHOCOLAT NOIR PALETS 70%"
"410";"PATES COQUILLETTE";"VRAC";"N/A";"2.10000";"Keramis";"";"0.00288";"0.05500";"2430000004100";"";"0.00244";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"PATES COQUILLETTE"
"411";"PATES FARFALLE";"VRAC";"N/A";"2.39000";"Keramis";"";"0.00328";"0.05500";"2430000004117";"";"0.00277";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"PATES FARFALLE"
"412";"PATES SPIRALES";"VRAC";"N/A";"2.10000";"Keramis";"";"0.00288";"0.05500";"2430000004124";"";"0.00244";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"PATES SPIRALES"
"413";"PATES PENNE";"VRAC";"N/A";"2.10000";"Keramis";"";"0.00288";"0.05500";"2430000004131";"";"0.00244";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"PATES PENNE"
"414";"NOIX DE COCO RAPEE";"VRAC";"N/A";"6.66000";"Keramis";"";"0.00913";"0.05500";"2430000004148";"";"0.00773";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"NOIX DE COCO RAPEE"
"415";"RISOTTO ARBORIO";"VRAC";"N/A";"4.62000";"Keramis";"";"0.00634";"0.05500";"2430000004155";"";"0.00536";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"RISOTTO ARBORIO"
"418";"CERNEAUX DE NOIX FRANCE";"VRAC";"N/A";"16.17000";"Keramis";"";"0.02218";"0.05500";"2430000004186";"";"0.01877";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"CERNEAUX DE NOIX FRANCE"
"419";"RAPADURA COSTA RICA ";"VRAC";"N/A";"2.39000";"Keramis";"";"0.00328";"0.05500";"2430000004193";"";"0.00277";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"RAPADURA COSTA RICA "
"421";"SARRASIN DECORTIQUE 500G MARKAL";"Epicerie sec";"N/A";"2.91000";"Relais Vert";"";"3.99000";"0.05500";"3329482511208";"";"3.38000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"SARRASIN DECORTIQUE"
"424";"MIEL DE PRINTEMPS 500G";"Epicerie sec";"N/A";"7.50000";"l abeille vie";"";"9.50000";"0.05500";"2430000004247";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"MIEL DE PRINTEMPS"
"425";"MIEL DE TILLEUL 500G";"Epicerie sec";"N/A";"7.50000";"l abeille vie";"";"9.50000";"0.05500";"2430000004254";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"MIEL DE TILLEUL"
"426";"MIEL D ÉTÉ 500G";"Epicerie sec";"N/A";"7.50000";"l abeille vie";"";"9.50000";"0.05500";"2430000004261";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"MIEL D ÉTÉ"
"427";"LAIT DE COCO 17%";"Epicerie sec";"N/A";"1.44000";"Relais Vert";"";"1.97000";"0.05500";"3760295170709";"";"1.67000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"LAIT DE COCO 17%"
"428";"DUO MIX MOZZARELLA EMMENTAL VALMARTIN";"Epicerie frais";"N/A";"2.27000";"Relais Vert";"";"3.11000";"0.05500";"3262470053345";"";"2.63000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"0.00";"DUO MIX MOZZARELLA EMMENTAL"
"429";"LASAGNE DE SEMOULE DE BLÉ DUR";"Epicerie sec";"N/A";"1.38000";"Relais Vert";"";"1.89000";"0.05500";"8009004812628";"";"1.60000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"LASAGNE DE SEMOULE DE BLÉ DUR"
"430";"CURRY (100G)";"Epicerie sec";"N/A";"3.68000";"Relais Vert";"";"5.05000";"0.05500";"3417960044963";"";"4.27000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"100.00";"CURRY"
"431";"HUILE D´OLIVE VIERGE EXTRA PHILIA";"Epicerie sec";"N/A";"7.83000";"Relais Vert";"";"10.18000";"0.05500";"3520836120354";"";"8.61000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"HUILE D´OLIVE VIERGE EXTRA"
